invoice_id,source_format,target_country,seller_id,buyer_id,issue_date,currency,subtotal,tax_rate,tax_amount,total_amount,line_items_json,seller_vat,buyer_vat,payment_reference,delivery_date
INV_0000734,F_XREC_UBL,BE,SELL_0384,BUY_0031,2026-04-01,EUR,4625.4,0.19,878.83,5504.23,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 4625.4, ""qty"": 1}}}]}",C51361818,BE163215224,REF-8364,2026-05-16
INV_0000735,F_FACTURX,SG,SELL_0201,BUY_0259,2026-05-03,SGD,2506.4,0.19,476.22,2982.62,"[{""id"": ""1"", ""description"": ""Consulting Services"", ""qty"": 1, ""price"": 2506.4}]",DE792377512,BE251857566,REF-3655,2026-05-16
INV_0000736,F_FACTURX,MY,SELL_0089,BUY_0597,2026-05-13,MYR,218.79,0.05,10.94,229.73,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 218.79, ""qty"": 1}}}]}",FR688273030,DE873538202,REF-3302,2026-05-16
INV_0000737,F_XREC_CII,DE,SELL_0582,BUY_0560,2026-04-02,EUR,4336.01,0.19,823.84,5159.85,"[{""id"": ""1"", ""description"": ""Consulting Services"", ""qty"": 1, ""price"": 4336.01}]",NL441454588,NL597514616,REF-9653,2026-05-16
INV_0000738,F_XREC_CII,NL,SELL_0513,BUY_0361,2026-03-25,EUR,1846.78,0.21,387.82,2234.6,"[{""id"": ""1"", ""description"": ""Consulting Services"", ""qty"": 1, ""price"": 1846.78}]",C11246473,FR610778600,REF-2100,2026-05-16
INV_0000739,F_PINT_MY,SG,SELL_0073,BUY_0583,2026-05-09,SGD,482.9,0.21,101.41,584.31,"[{""id"": ""1"", ""description"": ""Consulting Services"", ""qty"": 1, ""price"": 482.9}]",BE719106699,NL970161616,REF-2932,2026-05-16
INV_0000740,F_PINT_MY,BE,SELL_0024,BUY_0230,,EUR,4124.51,0.19,783.66,4908.17,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 4124.51, ""qty"": 1}}}]}",NL936043811,NL874807770,REF-6863,2026-05-16
INV_0000741,F_PEPPOL,BE,SELL_0531,BUY_0513,2026-04-11,EUR,1629.97,0.21,342.29,1972.26,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 1629.97, ""qty"": 1}}}]}",NL519544755,BE977364141,REF-2816,2026-05-16
INV_0000742,F_FACTURX,DE,SELL_0031,BUY_0034,,EUR,1756.42,0.19,333.72,2090.14,"[{""id"": ""1"", ""description"": ""Consulting Services"", ""qty"": 1, ""price"": 1756.42}]",NL107721109,FR204078666,REF-1973,2026-05-16
INV_0000743,F_PEPPOL,SG,SELL_0242,BUY_0506,2026-04-23,SGD,457.27,0.21,96.03,553.3,"[{""id"": ""1"", ""description"": ""Consulting Services"", ""qty"": 1, ""price"": 457.27}]",FR488536370,NL621127607,REF-2159,2026-05-16
INV_0000744,F_PEPPOL,MY,SELL_0565,BUY_0491,2026-05-09,MYR,4738.34,0.19,900.28,5638.62,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 4738.34, ""qty"": 1}}}]}",C43534652,DE912593046,REF-1583,2026-05-16
INV_0000745,F_PEPPOL,NL,SELL_0442,BUY_0490,2026-03-17,JPY,1586.75,0.07,111.07,1697.82,"[{""id"": ""1"", ""description"": ""Consulting Services"", ""qty"": 1, ""price"": 1586.75}]",NL809391059,FR221559383,REF-1906,2026-05-16
INV_0000746,F_XREC_CII,MY,SELL_0019,BUY_0566,2026-04-18,MYR,355.49,0.2,71.1,426.59,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 355.49, ""qty"": 1}}}]}",FR602564736,C74716210,REF-7993,2026-05-16
INV_0000747,F_ZUGFERD,BE,SELL_0121,BUY_0377,2026-03-18,JPY,1823.77,0.19,346.52,2170.29,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 1823.77, ""qty"": 1}}}]}",9041ABCDD,FR902874167,REF-1949,2026-05-16
INV_0000748,F_FACTURX,BE,SELL_0423,BUY_0550,2026-03-24,EUR,2883.44,0.05,144.17,3027.61,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 2883.44, ""qty"": 1}}}]}",C98487646,,REF-1931,2026-05-16
INV_0000749,F_PINT_MY,NL,SELL_0045,BUY_0322,2026-05-07,EUR,3051.84,0.07,213.63,3265.47,"[{""id"": ""1"", ""description"": ""Consulting Services"", ""qty"": 1, ""price"": 3051.84}]",NL475452581,BE773412230,REF-7517,2026-05-16
INV_0000750,F_NLCIUS,BE,SELL_0079,BUY_0257,2026-03-31,EUR,4698.01,0.07,328.86,5026.87,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 4698.01, ""qty"": 1}}}]}",DE561588882,6482ABCDA,REF-6848,2026-05-16
INV_0000751,F_PINT_MY,NL,SELL_0310,BUY_0376,2026-04-25,EUR,2801.89,0.07,196.13,2998.02,"[{""id"": ""1"", ""description"": ""Consulting Services"", ""qty"": 1, ""price"": 2801.89}]",3852ABCDC,NL937742398,REF-9870,2026-05-16
INV_0000752,F_XREC_CII,BE,SELL_0421,BUY_0498,2026-03-23,JPY,1470.94,0.07,141.97,1573.91,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 1470.94, ""qty"": 1}}}]}",INVALID-481,3221ABCDD,REF-9535,2026-05-16
INV_0000753,F_PEPPOL,NL,SELL_0241,BUY_0451,2026-04-14,EUR,3844.54,0.05,192.23,4036.77,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 3844.54, ""qty"": 1}}}]}",NL797833491,BE396311802,REF-1553,2026-05-16
INV_0000754,F_ZUGFERD,MY,SELL_0308,BUY_0087,2026-04-14,MYR,1467.55,0.21,308.19,1775.74,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 1467.55, ""qty"": 1}}}]}",FR970281936,C18015488,REF-1308,2026-05-16
INV_0000755,F_PEPPOL,FR,SELL_0046,BUY_0230,2026-04-03,JPY,1958.7,0.2,431.92,2350.44,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 1958.7, ""qty"": 1}}}]}",FR320901039,NL874807770,REF-5999,2026-05-16
INV_0000756,F_ZUGFERD,DE,SELL_0222,BUY_0029,2026-03-21,EUR,1770.63,0.21,371.83,2142.46,"[{""id"": ""1"", ""description"": ""Consulting Services"", ""qty"": 1, ""price"": 1770.63}]",FR874233009,8177ABCDD,REF-8004,2026-05-16
INV_0000757,F_NLCIUS,SG,SELL_0112,BUY_0567,2026-04-18,SGD,4306.72,0.21,904.41,5211.13,"[{""id"": ""1"", ""description"": ""Consulting Services"", ""qty"": 1, ""price"": 4306.72}]",C59737181,7358ABCDC,REF-9501,2026-05-16
INV_0000758,F_PINT_MY,FR,SELL_0244,BUY_0136,2026-05-10,EUR,4547.79,0.19,864.08,5411.87,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 4547.79, ""qty"": 1}}}]}",6456ABCDB,NL384161612,REF-5094,2026-05-16
INV_0000759,F_PINT_SG,DE,SELL_0585,BUY_0405,2026-04-28,EUR,289.17,0.19,54.94,344.11,"[{""id"": ""1"", ""description"": ""Consulting Services"", ""qty"": 1, ""price"": 289.17}]",NL121397518,BE498441427,REF-5104,2026-05-16
INV_0000760,F_XREC_CII,MY,SELL_0128,BUY_0315,2026-04-17,MYR,3337.8,0.19,634.18,3971.98,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 3337.8, ""qty"": 1}}}]}",C86294869,,REF-8581,2026-05-16
INV_0000761,F_XREC_UBL,BE,SELL_0492,BUY_0570,2026-04-28,EUR,2102.19,0.21,441.46,2543.65,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 2102.19, ""qty"": 1}}}]}",BE573913756,BE333906600,REF-6145,2026-05-16
INV_0000762,F_XREC_CII,FR,SELL_0265,BUY_0283,2026-05-01,EUR,1371.75,0.2,288.93,1646.1,"[{""id"": ""1"", ""description"": ""Consulting Services"", ""qty"": 1, ""price"": 1371.75}]",INVALID-139,DE760146764,REF-3858,2026-05-16
INV_0000763,F_PEPPOL,NL,SELL_0594,BUY_0325,2026-03-31,EUR,2811.7,0.07,196.82,3008.52,"[{""id"": ""1"", ""description"": ""Consulting Services"", ""qty"": 1, ""price"": 2811.7}]",C85906869,NL145049471,REF-5244,2026-05-16
INV_0000764,F_XREC_UBL,BE,SELL_0554,BUY_0046,2026-04-13,EUR,1250.01,0.05,62.5,1312.51,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 1250.01, ""qty"": 1}}}]}",INVALID-308,BE744866619,REF-8271,2026-05-16
INV_0000765,F_PINT_MY,DE,SELL_0381,BUY_0426,2026-05-06,EUR,449.83,0.2,89.97,539.8,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 449.83, ""qty"": 1}}}]}",NL260902774,NL371031968,REF-1404,2026-05-16
INV_0000766,F_PEPPOL,DE,SELL_0418,BUY_0384,2026-05-05,JPY,4718.15,0.19,896.45,5614.6,"[{""id"": ""1"", ""description"": ""Consulting Services"", ""qty"": 1, ""price"": 4718.15}]",FR953598460,DE605394202,REF-7034,2026-05-16
INV_0000767,F_PINT_SG,BE,SELL_0217,BUY_0321,2026-05-02,EUR,2602.9,0.21,546.61,3149.51,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 2602.9, ""qty"": 1}}}]}",DE528133274,C38294221,REF-7206,2026-05-16
INV_0000768,F_ZUGFERD,BE,SELL_0391,BUY_0081,2026-04-11,EUR,4780.38,0.07,334.63,5115.01,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 4780.38, ""qty"": 1}}}]}",BE597146648,C93115778,REF-2986,2026-05-16
INV_0000769,F_PINT_MY,MY,SELL_0484,BUY_0538,2026-05-03,MYR,2649.65,0.19,503.43,3153.08,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 2649.65, ""qty"": 1}}}]}",NL677006598,2262ABCDD,REF-5801,2026-05-16
INV_0000770,F_FACTURX,DE,SELL_0371,BUY_0237,2026-04-17,EUR,2333.52,0.05,116.68,2450.2,"[{""id"": ""1"", ""description"": ""Consulting Services"", ""qty"": 1, ""price"": 2333.52}]",FR653278397,BE562412302,REF-7716,2026-05-16
INV_0000771,F_FACTURX,DE,SELL_0518,BUY_0079,2026-04-17,JPY,4581.71,0.2,916.34,5498.05,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 4581.71, ""qty"": 1}}}]}",FR328766544,C53251559,REF-7862,2026-05-16
INV_0000772,F_PINT_SG,NL,SELL_0599,BUY_0142,2026-04-25,JPY,3067.17,0.19,582.76,3649.93,"[{""id"": ""1"", ""description"": ""Consulting Services"", ""qty"": 1, ""price"": 3067.17}]",INVALID-689,DE985021282,REF-2932,2026-05-16
INV_0000773,F_ZUGFERD,FR,SELL_0185,BUY_0465,2026-04-29,EUR,176.01,0.05,8.8,184.81,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 176.01, ""qty"": 1}}}]}",DE874090950,DE562198122,REF-8698,2026-05-16
INV_0000774,F_XREC_CII,NL,SELL_0442,BUY_0025,2026-04-13,EUR,3481.23,0.05,174.06,3655.29,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 3481.23, ""qty"": 1}}}]}",NL809391059,DE992994062,REF-9672,2026-05-16
INV_0000775,F_PINT_MY,FR,SELL_0131,BUY_0412,2026-05-08,EUR,3514.95,0.07,246.05,3761.0,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 3514.95, ""qty"": 1}}}]}",DE612957813,5285ABCDC,REF-6518,2026-05-16
INV_0000776,F_NLCIUS,DE,SELL_0111,BUY_0047,2026-03-18,EUR,3719.87,0.19,706.78,4426.65,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 3719.87, ""qty"": 1}}}]}",5941ABCDA,DE179191190,REF-7699,2026-05-16
INV_0000777,F_XREC_UBL,SG,SELL_0297,BUY_0489,2026-05-06,SGD,3646.17,0.21,765.7,4411.87,"[{""id"": ""1"", ""description"": ""Consulting Services"", ""qty"": 1, ""price"": 3646.17}]",3205ABCDB,NL280613009,REF-1127,2026-05-16
INV_0000778,F_PINT_MY,DE,SELL_0465,BUY_0389,,EUR,1670.14,0.07,149.48,1787.05,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 1670.14, ""qty"": 1}}}]}",1725ABCDD,BE676876906,REF-2587,2026-05-16
INV_0000779,F_XREC_CII,MY,SELL_0293,BUY_0331,2026-05-13,MYR,1661.03,0.07,116.27,1777.3,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 1661.03, ""qty"": 1}}}]}",3039ABCDC,C61548700,REF-4451,2026-05-16
INV_0000780,F_XREC_UBL,DE,SELL_0322,BUY_0102,2026-04-27,EUR,1801.99,0.07,126.14,1928.13,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 1801.99, ""qty"": 1}}}]}",C95763946,DE507083673,REF-5486,2026-05-16
INV_0000781,F_FACTURX,NL,SELL_0296,BUY_0266,2026-04-03,JPY,4945.15,0.05,247.26,5192.41,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 4945.15, ""qty"": 1}}}]}",FR982982227,NL992649957,REF-5565,2026-05-16
INV_0000782,F_FACTURX,MY,SELL_0029,BUY_0041,2026-05-15,MYR,4803.3,0.21,1008.69,5811.99,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 4803.3, ""qty"": 1}}}]}",6107ABCDD,FR941889393,REF-9001,2026-05-16
INV_0000783,F_ZUGFERD,BE,SELL_0209,BUY_0289,2026-03-30,EUR,4714.85,0.21,990.12,5704.97,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 4714.85, ""qty"": 1}}}]}",FR488736388,3209ABCDA,REF-8288,2026-05-16
INV_0000784,F_NLCIUS,FR,SELL_0113,BUY_0123,2026-04-29,EUR,2277.58,0.2,455.52,2733.1,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 2277.58, ""qty"": 1}}}]}",BE982971099,DE587205269,REF-2423,2026-05-16
INV_0000785,F_XREC_UBL,DE,SELL_0120,BUY_0363,2026-04-25,EUR,4037.84,0.07,282.65,4320.49,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 4037.84, ""qty"": 1}}}]}",BE536398872,9767ABCDA,REF-3567,2026-05-16
INV_0000786,F_PEPPOL,DE,SELL_0526,BUY_0076,2026-04-18,EUR,3563.37,0.19,677.04,4240.41,"[{""id"": ""1"", ""description"": ""Consulting Services"", ""qty"": 1, ""price"": 3563.37}]",FR833303441,C64813568,REF-2645,2026-05-16
INV_0000787,F_PEPPOL,MY,SELL_0195,BUY_0572,2026-04-30,MYR,4204.41,0.05,210.22,4414.63,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 4204.41, ""qty"": 1}}}]}",C98735423,C49608344,REF-3242,2026-05-16
INV_0000788,F_NLCIUS,NL,SELL_0272,BUY_0482,2026-04-27,JPY,2474.09,0.07,173.19,2647.28,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 2474.09, ""qty"": 1}}}]}",NL262600063,NL251782582,REF-3159,2026-05-16
INV_0000789,F_FACTURX,SG,SELL_0004,BUY_0445,,JPY,429.58,0.21,90.21,519.79,"[{""id"": ""1"", ""description"": ""Consulting Services"", ""qty"": 1, ""price"": 429.58}]",9928ABCDD,DE917489574,REF-3918,2026-05-16
INV_0000790,F_PINT_MY,SG,SELL_0358,BUY_0496,2026-03-23,SGD,2699.26,0.07,188.95,2888.21,"[{""id"": ""1"", ""description"": ""Consulting Services"", ""qty"": 1, ""price"": 2699.26}]",C28424464,NL712112671,REF-4799,2026-05-16
INV_0000791,F_XREC_UBL,SG,SELL_0502,BUY_0402,2026-03-20,SGD,1547.54,0.07,108.33,1655.87,"[{""id"": ""1"", ""description"": ""Consulting Services"", ""qty"": 1, ""price"": 1547.54}]",6851ABCDD,FR341961866,REF-5706,2026-05-16
INV_0000792,F_PINT_SG,FR,SELL_0254,BUY_0436,2026-04-03,EUR,667.51,0.2,133.5,801.01,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 667.51, ""qty"": 1}}}]}",BE999126903,NL708485104,REF-2860,2026-05-16
INV_0000793,F_PEPPOL,FR,SELL_0496,BUY_0501,2026-04-27,EUR,3045.19,0.07,213.16,3258.35,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 3045.19, ""qty"": 1}}}]}",3281ABCDB,7786ABCDD,REF-5389,2026-05-16
INV_0000794,F_ZUGFERD,FR,SELL_0576,BUY_0331,2026-03-25,EUR,3407.45,0.2,681.49,4088.94,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 3407.45, ""qty"": 1}}}]}",FR620420638,FR380896497,REF-8240,2026-05-16
INV_0000795,F_PEPPOL,DE,SELL_0275,BUY_0498,2026-04-26,EUR,3668.12,0.19,696.94,4365.06,"[{""id"": ""1"", ""description"": ""Consulting Services"", ""qty"": 1, ""price"": 3668.12}]",NL475364113,3221ABCDD,REF-8334,2026-05-16
INV_0000796,F_PINT_SG,MY,SELL_0549,BUY_0212,2026-05-07,MYR,3919.8,0.05,237.21,4115.79,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 3919.8, ""qty"": 1}}}]}",C36229153,,REF-9843,2026-05-16
INV_0000797,F_FACTURX,DE,SELL_0567,BUY_0065,2026-04-22,EUR,-3309.16,0.21,-694.92,-4004.08,"[{""id"": ""1"", ""description"": ""Consulting Services"", ""qty"": 1, ""price"": 3309.16}]",FR776776838,FR889262019,REF-9773,2026-05-16
INV_0000798,F_ZUGFERD,MY,SELL_0235,BUY_0298,2026-05-02,MYR,4562.2,0.19,866.82,5429.02,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 4562.2, ""qty"": 1}}}]}",8972ABCDC,C31663301,REF-5074,2026-05-16
INV_0000799,F_PEPPOL,BE,SELL_0540,BUY_0105,2026-05-05,EUR,2049.89,0.2,409.98,2459.87,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 2049.89, ""qty"": 1}}}]}",DE930355646,BE638480797,REF-5638,2026-05-16
INV_0000800,F_ZUGFERD,NL,SELL_0035,BUY_0279,2026-05-07,EUR,3774.59,0.2,754.92,4529.51,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 3774.59, ""qty"": 1}}}]}",7939ABCDD,BE996534803,REF-5423,2026-05-16
INV_0000801,F_XREC_CII,BE,SELL_0517,BUY_0426,,EUR,172.23,0.21,36.17,208.4,"[{""id"": ""1"", ""description"": ""Consulting Services"", ""qty"": 1, ""price"": 172.23}]",BE121640386,NL371031968,REF-7408,2026-05-16
INV_0000802,F_PINT_MY,FR,SELL_0310,BUY_0281,2026-04-04,EUR,2348.64,0.05,117.43,2466.07,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 2348.64, ""qty"": 1}}}]}",3852ABCDC,BE786069196,REF-8723,2026-05-16
INV_0000803,F_PINT_MY,FR,SELL_0228,BUY_0417,2026-03-18,EUR,2848.88,0.2,569.78,3418.66,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 2848.88, ""qty"": 1}}}]}",BE253815116,9005ABCDD,REF-9736,2026-05-16
INV_0000804,F_NLCIUS,FR,SELL_0509,BUY_0404,2026-05-01,EUR,3837.23,0.05,191.86,4029.09,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 3837.23, ""qty"": 1}}}]}",NL241640592,FR500224021,REF-1407,2026-05-16
INV_0000805,F_PINT_SG,NL,SELL_0379,BUY_0489,2026-05-06,EUR,2859.45,0.19,543.3,3402.75,"[{""id"": ""1"", ""description"": ""Consulting Services"", ""qty"": 1, ""price"": 2859.45}]",INVALID-985,NL280613009,REF-2370,2026-05-16
INV_0000806,F_FACTURX,FR,SELL_0086,BUY_0145,2026-05-12,EUR,3120.79,0.2,624.16,3744.95,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 3120.79, ""qty"": 1}}}]}",NL847229579,FR532927410,REF-9084,2026-05-16
INV_0000807,F_ZUGFERD,DE,SELL_0346,BUY_0155,2026-03-21,EUR,278.9,0.21,58.57,337.47,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 278.9, ""qty"": 1}}}]}",C80361272,C31257157,REF-1091,2026-05-16
INV_0000808,F_PINT_SG,NL,SELL_0559,BUY_0512,2026-04-16,EUR,4801.43,0.07,336.1,5137.53,"[{""id"": ""1"", ""description"": ""Consulting Services"", ""qty"": 1, ""price"": 4801.43}]",BE276496293,NL436098559,REF-8913,2026-05-16
INV_0000809,F_XREC_CII,SG,SELL_0108,BUY_0436,2026-03-28,SGD,3526.35,0.2,732.77,4231.62,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 3526.35, ""qty"": 1}}}]}",INVALID-216,NL708485104,REF-1223,2026-05-16
INV_0000810,F_XREC_CII,BE,SELL_0508,BUY_0175,2026-03-29,EUR,4035.45,0.2,807.09,4842.54,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 4035.45, ""qty"": 1}}}]}",BE772339453,NL542437192,REF-9963,2026-05-16
INV_0000811,F_PINT_SG,BE,SELL_0121,BUY_0446,2026-04-06,EUR,4979.15,0.19,946.04,5925.19,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 4979.15, ""qty"": 1}}}]}",9041ABCDD,NL698058121,REF-7088,2026-05-16
INV_0000812,F_PINT_SG,NL,SELL_0298,BUY_0536,2026-04-12,EUR,3456.62,0.21,725.89,4182.51,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 3456.62, ""qty"": 1}}}]}",8272ABCDC,NL905066256,REF-5116,2026-05-16
INV_0000813,F_PEPPOL,NL,SELL_0139,BUY_0169,2026-04-25,EUR,-2669.45,0.2,-533.89,-3203.34,"[{""id"": ""1"", ""description"": ""Consulting Services"", ""qty"": 1, ""price"": 2669.45}]",DE854827139,2225ABCDD,REF-7820,2026-05-16
INV_0000814,F_PEPPOL,NL,SELL_0097,BUY_0551,2026-04-06,EUR,2347.11,0.05,117.36,2464.47,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 2347.11, ""qty"": 1}}}]}",FR888807316,6038ABCDA,REF-8679,2026-05-16
INV_0000815,F_FACTURX,BE,SELL_0573,BUY_0232,2026-04-28,EUR,1790.29,0.05,89.51,1879.8,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 1790.29, ""qty"": 1}}}]}",FR691297450,BE392168202,REF-5656,2026-05-16
INV_0000816,F_FACTURX,FR,SELL_0377,BUY_0413,,EUR,4678.11,0.21,982.4,5660.51,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 4678.11, ""qty"": 1}}}]}",C27927298,BE875685667,REF-3497,2026-05-16
INV_0000817,F_ZUGFERD,NL,SELL_0578,BUY_0105,2026-04-24,EUR,4004.73,0.21,840.99,4845.72,"[{""id"": ""1"", ""description"": ""Consulting Services"", ""qty"": 1, ""price"": 4004.73}]",BE935949119,NL236047478,REF-5542,2026-05-16
INV_0000818,F_FACTURX,SG,SELL_0215,BUY_0173,2026-05-10,SGD,113.09,0.07,30.85,121.01,"[{""id"": ""1"", ""description"": ""Consulting Services"", ""qty"": 1, ""price"": 113.09}]",C70896652,2646ABCDD,REF-3400,2026-05-16
