target_format,syntax,line_item_structure,invoice_id,seller_id,buyer_id,issue_date,currency,subtotal,tax_amount,total_amount,seller_vat,buyer_vat,EndpointID,line_items,credit_note_status,VATID,line_items.invoice_lines,UEN,payment_reference,CompanyID,delivery_date,RegistrationNo
F_PEPPOL,UBL,nested,INV-TST-00176,SCHM-9725,DIJK-7068,2024-09-25,EUR,862.6,60.38,922.98,XX642780,NL526298278B56,,"[{'line_id': 1, 'description': 'EMI Shielding Gasket 100mm', 'quantity': 93, 'unit': 'EA', 'unit_price': 7.21, 'line_total': 670.53}, {'line_id': 2, 'description': 'Capacitor 100uF 50V MLCC', 'quantity': 97, 'unit': 'EA', 'unit_price': 0.16, 'line_total': 15.52}, {'line_id': 3, 'description': 'Assembly Group 3', 'quantity': 1, 'unit': 'EA', 'unit_price': 2303.53, 'line_total': 2303.53, 'sub_items': [{'line_id': '3.1', 'description': 'EMI Shielding Gasket 100mm', 'quantity': 36, 'unit': 'EA', 'unit_price': 6.2, 'line_total': 223.2}, {'line_id': '3.2', 'description': 'Heat Sink Aluminum 40x40x20', 'quantity': 47, 'unit': 'EA', 'unit_price': 3.99, 'line_total': 187.53}, {'line_id': '3.3', 'description': 'Power Supply Module 24V/10A', 'quantity': 28, 'unit': 'EA', 'unit_price': 67.6, 'line_total': 1892.8}]}, {'line_id': 4, 'description': 'Assembly Group 4', 'quantity': 1, 'unit': 'EA', 'unit_price': 1423.54, 'line_total': 1423.54, 'sub_items': [{'line_id': '4.1', 'description': 'Capacitor 100uF 50V MLCC', 'quantity': 10, 'unit': 'EA', 'unit_price': 0.16, 'line_total': 1.6}, {'line_id': '4.2', 'description': 'LCD Display Module 7-inch', 'quantity': 39, 'unit': 'EA', 'unit_price': 36.46, 'line_total': 1421.94}]}, {'line_id': 5, 'description': 'Microcontroller STM32F407', 'quantity': 29, 'unit': 'EA', 'unit_price': 11.06, 'line_total': 320.74}, {'line_id': 6, 'description': 'Connector USB-C Female PCB', 'quantity': 36, 'unit': 'EA', 'unit_price': 1.4, 'line_total': 50.4}, {'line_id': 7, 'description': 'Heat Sink Aluminum 40x40x20', 'quantity': 43, 'unit': 'EA', 'unit_price': 3.95, 'line_total': 169.85}, {'line_id': 8, 'description': 'Capacitor 100uF 50V MLCC', 'quantity': 31, 'unit': 'EA', 'unit_price': 0.13, 'line_total': 4.03}, {'line_id': 9, 'description': 'Heat Sink Aluminum 40x40x20', 'quantity': 72, 'unit': 'EA', 'unit_price': 4.0, 'line_total': 288.0}, {'line_id': 10, 'description': 'EMI Shielding Gasket 100mm', 'quantity': 24, 'unit': 'EA', 'unit_price': 8.04, 'line_total': 192.96}, {'line_id': 11, 'description': 'Assembly Group 11', 'quantity': 1, 'unit': 'EA', 'unit_price': 187.89, 'line_total': 187.89, 'sub_items': [{'line_id': '11.1', 'description': 'Capacitor 100uF 50V MLCC', 'quantity': 13, 'unit': 'EA', 'unit_price': 0.15, 'line_total': 1.95}, {'line_id': '11.2', 'description': 'Microcontroller STM32F407', 'quantity': 18, 'unit': 'EA', 'unit_price': 10.33, 'line_total': 185.94}]}, {'line_id': 12, 'description': 'Assembly Group 12', 'quantity': 1, 'unit': 'EA', 'unit_price': 1678.96, 'line_total': 1678.96, 'sub_items': [{'line_id': '12.1', 'description': 'Connector USB-C Female PCB', 'quantity': 50, 'unit': 'EA', 'unit_price': 1.15, 'line_total': 57.5}, {'line_id': '12.2', 'description': 'LCD Display Module 7-inch', 'quantity': 34, 'unit': 'EA', 'unit_price': 47.69, 'line_total': 1621.46}]}, {'line_id': 13, 'description': 'Microcontroller STM32F407', 'quantity': 92, 'unit': 'EA', 'unit_price': 9.94, 'line_total': 914.48}, {'line_id': 14, 'description': 'PCB Assembly 4-Layer', 'quantity': 93, 'unit': 'EA', 'unit_price': 6.99, 'line_total': 650.07}, {'line_id': 15, 'description': 'Microcontroller STM32F407', 'quantity': 56, 'unit': 'EA', 'unit_price': 10.76, 'line_total': 602.56}]",SUPPORTED,,,,PAY-545181-00176,XX642780,,
F_XREC_UBL,UBL,flat,INV-TST-00177,SELL-20795,WEBE-3378,2024-11-03,EUR,122825.62,17195.59,140021.21,FI02759827,DE501779120,FI02759827,[],SUPPORTED,,,,,,,
F_XREC_UBL,UBL,flat,INV-TST-00178,DIJK-9175,WEBE-4427,2025-06-17,EUR,187617.49,16885.57,204503.06,NL597338966B76,DE453617676,NL597338966B76,[],SUPPORTED,,,,,,,
F_PEPPOL,UBL,nested,INV-TST-00179,SCHM-5483,SMIT-6505,2024-04-27,EUR,216617.78,15163.24,231781.02,DE993524062,NL413361434B14,,"[{'line_id': 1, 'description': 'Assembly Group 1', 'quantity': 1, 'unit': 'EA', 'unit_price': 13857.59, 'line_total': 13857.59, 'sub_items': [{'line_id': '1.1', 'description': 'Data Migration Service', 'quantity': 11, 'unit': 'HUR', 'unit_price': 290.05, 'line_total': 3190.55}, {'line_id': '1.2', 'description': 'Network Switch 48-Port PoE+', 'quantity': 50, 'unit': 'EA', 'unit_price': 917.45, 'line_total': 45872.5}]}, {'line_id': 2, 'description': 'Server Rack Unit 42U', 'quantity': 20, 'unit': 'EA', 'unit_price': 385.12, 'line_total': 7702.4}, {'line_id': 3, 'description': 'Assembly Group 3', 'quantity': 1, 'unit': 'EA', 'unit_price': 35425.55, 'line_total': 35425.55, 'sub_items': [{'line_id': '3.1', 'description': 'Software License Enterprise Annual', 'quantity': 10, 'unit': 'EA', 'unit_price': 2685.38, 'line_total': 26853.8}, {'line_id': '3.2', 'description': 'Software License Enterprise Annual', 'quantity': 50, 'unit': 'EA', 'unit_price': 1971.42, 'line_total': 98571.0}]}, {'line_id': 4, 'description': 'Assembly Group 4', 'quantity': 1, 'unit': 'EA', 'unit_price': 18561.32, 'line_total': 18561.32, 'sub_items': [{'line_id': '4.1', 'description': 'UPS 3000VA Rackmount', 'quantity': 42, 'unit': 'EA', 'unit_price': 1320.33, 'line_total': 55453.86}, {'line_id': '4.2', 'description': 'SSD 1TB NVMe Enterprise', 'quantity': 32, 'unit': 'EA', 'unit_price': 184.64, 'line_total': 5908.48}, {'line_id': '4.3', 'description': 'SSD 1TB NVMe Enterprise', 'quantity': 23, 'unit': 'EA', 'unit_price': 189.32, 'line_total': 4354.36}]}, {'line_id': 5, 'description': 'Assembly Group 5', 'quantity': 1, 'unit': 'EA', 'unit_price': 27182.16, 'line_total': 27182.16, 'sub_items': [{'line_id': '5.1', 'description': 'CAT6A Cable 305m Box', 'quantity': 33, 'unit': 'EA', 'unit_price': 171.92, 'line_total': 5673.36}, {'line_id': '5.2', 'description': 'UPS 3000VA Rackmount', 'quantity': 17, 'unit': 'EA', 'unit_price': 1112.73, 'line_total': 18916.41}, {'line_id': '5.3', 'description': 'Cybersecurity Audit', 'quantity': 22, 'unit': 'EA', 'unit_price': 3256.78, 'line_total': 71649.16}]}, {'line_id': 6, 'description': 'Assembly Group 6', 'quantity': 1, 'unit': 'EA', 'unit_price': 61240.06, 'line_total': 61240.06, 'sub_items': [{'line_id': '6.1', 'description': 'Cybersecurity Audit', 'quantity': 35, 'unit': 'EA', 'unit_price': 2801.04, 'line_total': 98036.4}, {'line_id': '6.2', 'description': 'Software License Enterprise Annual', 'quantity': 45, 'unit': 'EA', 'unit_price': 2639.67, 'line_total': 118785.15}]}, {'line_id': 7, 'description': 'Network Switch 48-Port PoE+', 'quantity': 53, 'unit': 'EA', 'unit_price': 212.05, 'line_total': 11238.65}, {'line_id': 8, 'description': 'Assembly Group 8', 'quantity': 1, 'unit': 'EA', 'unit_price': 14261.38, 'line_total': 14261.38, 'sub_items': [{'line_id': '8.1', 'description': 'SSD 1TB NVMe Enterprise', 'quantity': 26, 'unit': 'EA', 'unit_price': 205.22, 'line_total': 5335.72}, {'line_id': '8.2', 'description': 'Network Switch 48-Port PoE+', 'quantity': 10, 'unit': 'EA', 'unit_price': 921.24, 'line_total': 9212.4}, {'line_id': '8.3', 'description': 'Server Rack Unit 42U', 'quantity': 27, 'unit': 'EA', 'unit_price': 1331.28, 'line_total': 35944.56}]}, {'line_id': 9, 'description': 'Assembly Group 9', 'quantity': 1, 'unit': 'EA', 'unit_price': 27148.67, 'line_total': 27148.67, 'sub_items': [{'line_id': '9.1', 'description': 'Data Migration Service', 'quantity': 6, 'unit': 'HUR', 'unit_price': 294.25, 'line_total': 1765.5}, {'line_id': '9.2', 'description': 'Network Switch 48-Port PoE+', 'quantity': 34, 'unit': 'EA', 'unit_price': 927.54, 'line_total': 31536.36}, {'line_id': '9.3', 'description': 'Server Rack Unit 42U', 'quantity': 50, 'unit': 'EA', 'unit_price': 1256.37, 'line_total': 62818.5}]}]",SUPPORTED,,,,PAY-171344-00179,DE993524062,,
F_XREC_UBL,UBL,flat,INV-TST-00180,DUPO-9789,BAUE-8498,2024-02-24,EUR,159702.04,15970.2,175672.24,FRX3328650865,DE813292178,FRX3328650865,[],SUPPORTED,,,,,,,
F_XREC_UBL,UBL,flat,INV-TST-00181,STEI-9170,HOFF-4849,2024-01-11,EUR,15872.57,1587.26,17459.83,ATU37026060,DE249957641,ATU37026060,[],SUPPORTED,,,,,,,
F_PEPPOL,UBL,nested,INV-TST-00182,LEFE-8028,JANS-1712,2025-01-16,EUR,2683.17,536.63,3219.8,FRQ7773096928,BE0618402529,,,SUPPORTED,,"[{'line': {'id': '1', 'item_details': {'description': 'Assembly Group 1', 'price': 0, 'qty': 1}}}, {'line': {'id': '2', 'item_details': {'description': 'Wire Harness Custom 12-Pin', 'price': 0, 'qty': 1}}}, {'line': {'id': '3', 'item_details': {'description': 'Connector USB-C Female PCB', 'price': 0, 'qty': 1}}}]",,PAY-467938-00182,FRQ7773096928,,
F_FACTURX,CII,nested,INV-TST-00183,SELL-31264,MART-8461,2024-06-12,EUR,27769.1,2776.91,30546.01,FI64654965,FRG8426608078,,,SUPPORTED,FI64654965,"[{'line': {'id': '1', 'item_details': {'description': 'Welding Wire 1.2mm 15kg', 'price': 0, 'qty': 1}}}, {'line': {'id': '2', 'item_details': {'description': 'Industrial Gasket Set DN50', 'price': 0, 'qty': 1}}}, {'line': {'id': '3', 'item_details': {'description': 'Precision Ground Shaft 25mm', 'price': 0, 'qty': 1}}}, {'line': {'id': '4', 'item_details': {'description': 'Aluminum Extrusion Profile 40x40', 'price': 0, 'qty': 1}}}, {'line': {'id': '5', 'item_details': {'description': 'Hydraulic Cylinder HZ-400', 'price': 0, 'qty': 1}}}, {'line': {'id': '6', 'item_details': {'description': 'Industrial Gasket Set DN50', 'price': 0, 'qty': 1}}}, {'line': {'id': '7', 'item_details': {'description': 'Ball Bearing SKF 6205-2RS', 'price': 0, 'qty': 1}}}, {'line': {'id': '8', 'item_details': {'description': 'Stainless Steel Bolt M12x60', 'price': 0, 'qty': 1}}}]",,,,,
F_PEPPOL,UBL,nested,INV-TST-00184,MART-3137,BAKK-3125,2024-04-01,EUR,93192.65,9319.26,102511.91,FRB6195675395,NL615529827B98,,"[{'line_id': 1, 'description': 'Precision Ground Shaft 25mm', 'quantity': 84, 'unit': 'MTR', 'unit_price': 88.06, 'line_total': 7397.04}, {'line_id': 2, 'description': 'CNC Machining Service', 'quantity': 68, 'unit': 'HUR', 'unit_price': 163.2, 'line_total': 11097.6}, {'line_id': 3, 'description': 'Steel Sheet 2mm 1000x2000mm', 'quantity': 89, 'unit': 'EA', 'unit_price': 80.93, 'line_total': 7202.77}, {'line_id': 4, 'description': 'Precision Ground Shaft 25mm', 'quantity': 51, 'unit': 'MTR', 'unit_price': 111.02, 'line_total': 5662.02}, {'line_id': 5, 'description': 'Assembly Group 5', 'quantity': 1, 'unit': 'EA', 'unit_price': 18363.01, 'line_total': 18363.01, 'sub_items': [{'line_id': '5.1', 'description': 'Precision Ground Shaft 25mm', 'quantity': 43, 'unit': 'MTR', 'unit_price': 94.78, 'line_total': 4075.54}, {'line_id': '5.2', 'description': 'Aluminum Extrusion Profile 40x40', 'quantity': 31, 'unit': 'MTR', 'unit_price': 34.1, 'line_total': 1057.1}, {'line_id': '5.3', 'description': 'Pneumatic Actuator DA-63', 'quantity': 35, 'unit': 'EA', 'unit_price': 361.22, 'line_total': 12642.7}, {'line_id': '5.4', 'description': 'Industrial Gasket Set DN50', 'quantity': 19, 'unit': 'EA', 'unit_price': 30.93, 'line_total': 587.67}]}, {'line_id': 6, 'description': 'Pneumatic Actuator DA-63', 'quantity': 67, 'unit': 'EA', 'unit_price': 363.65, 'line_total': 24364.55}, {'line_id': 7, 'description': 'CNC Machining Service', 'quantity': 56, 'unit': 'HUR', 'unit_price': 167.39, 'line_total': 9373.84}, {'line_id': 8, 'description': 'Precision Ground Shaft 25mm', 'quantity': 26, 'unit': 'MTR', 'unit_price': 83.65, 'line_total': 2174.9}, {'line_id': 9, 'description': 'Assembly Group 9', 'quantity': 1, 'unit': 'EA', 'unit_price': 7556.92, 'line_total': 7556.92, 'sub_items': [{'line_id': '9.1', 'description': 'Hydraulic Cylinder HZ-400', 'quantity': 16, 'unit': 'EA', 'unit_price': 257.42, 'line_total': 4118.72}, {'line_id': '9.2', 'description': 'Hydraulic Cylinder HZ-400', 'quantity': 13, 'unit': 'EA', 'unit_price': 225.49, 'line_total': 2931.37}, {'line_id': '9.3', 'description': 'Welding Wire 1.2mm 15kg', 'quantity': 2, 'unit': 'EA', 'unit_price': 76.42, 'line_total': 152.84}, {'line_id': '9.4', 'description': 'Industrial Gasket Set DN50', 'quantity': 13, 'unit': 'EA', 'unit_price': 27.23, 'line_total': 353.99}]}]",SUPPORTED,,,,PAY-424364-00184,FRB6195675395,,
F_XREC_UBL,UBL,flat,INV-TST-00185,BIAN-5881,BAUE-6756,2024-01-30,EUR,66869.58,2674.78,69544.36,IT99325352385,DE746356902,IT99325352385,[],SUPPORTED,,,,,,,
F_PEPPOL,UBL,nested,INV-TST-00186,FISC-8857,VISS-8405,2024-02-09,EUR,12991.96,2468.47,15460.43,DE395154732,NL722278056B97,,"[{'line_id': 1, 'description': 'Precision Ground Shaft 25mm', 'quantity': 94, 'unit': 'MTR', 'unit_price': 107.2, 'line_total': 10076.8}, {'line_id': 2, 'description': 'Precision Ground Shaft 25mm', 'quantity': 34, 'unit': 'MTR', 'unit_price': 85.74, 'line_total': 2915.16}]",SUPPORTED,,,,PAY-157884-00186,DE395154732,,
F_PINT_SG,UBL,flat,INV-TST-00187,BEST-7969,MERI-6554,2025-08-30,SGD,16051.92,0.0,16051.92,MY53675067761,SG918277920X,,[],SUPPORTED,,,MY53675067761,,,,
F_XREC_UBL,UBL,flat,INV-TST-00188,MORE-8396,FISC-6881,2025-05-19,EUR,29416.26,5883.25,35299.51,FRAAAAA,DE817610632,FRAAAAA,[],SUPPORTED,,,,,,,
F_PINT_SG,UBL,flat,INV-TST-00189,HARM-9445,ORCH-9120,2024-11-15,SGD,2523.18,244.77,2767.95,MY25890330597,SG584778739U,,[],SUPPORTED,,,MY25890330597,,,,
F_PINT_SG,UBL,flat,INV-TST-00190,MART-6543,TEMA-1302,2025-03-21,SGD,2494.7,249.47,2744.17,FRAD416077807,MISSING,,[],SUPPORTED,,,FRAD416077807,,,,
F_PEPPOL,UBL,nested,INV-TST-00191,MORE-2522,PEET-7474,2024-01-27,EUR,233088.9,23308.89,256397.79,FRYU936192036,BE0661368973,,,SUPPORTED,,"[{'line': {'id': '1', 'item_details': {'description': 'Data Migration Service', 'price': 0, 'qty': 1}}}, {'line': {'id': '2', 'item_details': {'description': 'IT Consultation', 'price': 0, 'qty': 1}}}, {'line': {'id': '3', 'item_details': {'description': 'Cybersecurity Audit', 'price': 0, 'qty': 1}}}, {'line': {'id': '4', 'item_details': {'description': 'Data Migration Service', 'price': 0, 'qty': 1}}}, {'line': {'id': '5', 'item_details': {'description': 'IT Consultation', 'price': 0, 'qty': 1}}}]",,PAY-525181-00191,FRYU936192036,,
F_PEPPOL,UBL,nested,INV-TST-00192,HOFF-6359,JANS-9789,2024-11-24,EUR,121231.16,8486.18,129717.34,DE171827644,BE0815712347,,,SUPPORTED,,"[{'line': {'id': '1', 'item_details': {'description': 'HR Recruitment Service', 'price': 0, 'qty': 1}}}, {'line': {'id': '2', 'item_details': {'description': 'Tax Advisory Session', 'price': 0, 'qty': 1}}}, {'line': {'id': '3', 'item_details': {'description': 'Annual Financial Audit', 'price': 0, 'qty': 1}}}, {'line': {'id': '4', 'item_details': {'description': 'Market Research Report', 'price': 0, 'qty': 1}}}, {'line': {'id': '5', 'item_details': {'description': 'Compliance Training Workshop', 'price': 0, 'qty': 1}}}, {'line': {'id': '6', 'item_details': {'description': 'HR Recruitment Service', 'price': 0, 'qty': 1}}}, {'line': {'id': '7', 'item_details': {'description': 'Translation Service EN-DE', 'price': 0, 'qty': 1}}}, {'line': {'id': '8', 'item_details': {'description': 'Annual Financial Audit', 'price': 0, 'qty': 1}}}]",,PAY-247555-00192,DE171827644,,
F_FACTURX,CII,nested,INV-TST-00193,BAUE-3297,MART-8932,2025-01-29,EUR,10399.19,727.94,11127.13,DE517721805,FRQ7565918144,,,SUPPORTED,DE517721805,"[{'line': {'id': '1', 'item_details': {'description': 'Ball Bearing SKF 6205-2RS', 'price': 0, 'qty': 1}}}, {'line': {'id': '2', 'item_details': {'description': 'Precision Ground Shaft 25mm', 'price': 0, 'qty': 1}}}, {'line': {'id': '3', 'item_details': {'description': 'Steel Sheet 2mm 1000x2000mm', 'price': 0, 'qty': 1}}}]",,,,,
F_XREC_UBL,UBL,flat,INV-TST-00194,SMIT-6704,HOFF-7830,2024-11-10,EUR,8617.52,775.58,9393.1,NL726072046B22,DE173471271,NL726072046B22,[],SUPPORTED,,,,,,,
F_FACTURX,CII,nested,INV-TST-00195,HUBE-1680,DUPO-6567,2025-04-30,EUR,4184.3,543.96,4728.26,ATU37812109,FRY9874401351,,,SUPPORTED,ATU37812109,"[{'line': {'id': '1', 'item_details': {'description': 'PCB Assembly 4-Layer', 'price': 0, 'qty': 1}}}, {'line': {'id': '2', 'item_details': {'description': 'Thermal Paste Arctic MX-6 4g', 'price': 0, 'qty': 1}}}, {'line': {'id': '3', 'item_details': {'description': 'Capacitor 100uF 50V MLCC', 'price': 0, 'qty': 1}}}, {'line': {'id': '4', 'item_details': {'description': 'Thermal Paste Arctic MX-6 4g', 'price': 0, 'qty': 1}}}, {'line': {'id': '5', 'item_details': {'description': 'Wire Harness Custom 12-Pin', 'price': 0, 'qty': 1}}}, {'line': {'id': '6', 'item_details': {'description': 'Connector USB-C Female PCB', 'price': 0, 'qty': 1}}}, {'line': {'id': '7', 'item_details': {'description': 'Power Supply Module 24V/10A', 'price': 0, 'qty': 1}}}, {'line': {'id': '8', 'item_details': {'description': 'Capacitor 100uF 50V MLCC', 'price': 0, 'qty': 1}}}]",,,,,
F_XREC_UBL,UBL,flat,INV-TST-00196,DIJK-8310,FISC-8048,2024-11-07,EUR,17832.5,1604.92,19437.42,NL646865221B57,DE900017313,NL646865221B57,[],SUPPORTED,,,,,,,
F_PEPPOL,UBL,nested,INV-TST-00197,SCHM-1162,CLAE-3007,2025-05-20,EUR,124557.32,23665.89,148223.21,DE771420372,BE0529891237,,,SUPPORTED,,"[{'line': {'id': '1', 'item_details': {'description': 'Translation Service EN-DE', 'price': 0, 'qty': 1}}}, {'line': {'id': '2', 'item_details': {'description': 'Compliance Training Workshop', 'price': 0, 'qty': 1}}}, {'line': {'id': '3', 'item_details': {'description': 'Tax Advisory Session', 'price': 0, 'qty': 1}}}, {'line': {'id': '4', 'item_details': {'description': 'Business Process Consulting', 'price': 0, 'qty': 1}}}, {'line': {'id': '5', 'item_details': {'description': 'Assembly Group 5', 'price': 0, 'qty': 1}}}, {'line': {'id': '6', 'item_details': {'description': 'Quality Management Certification', 'price': 0, 'qty': 1}}}, {'line': {'id': '7', 'item_details': {'description': 'Annual Financial Audit', 'price': 0, 'qty': 1}}}, {'line': {'id': '8', 'item_details': {'description': 'Patent Filing Service', 'price': 0, 'qty': 1}}}, {'line': {'id': '9', 'item_details': {'description': 'Translation Service EN-DE', 'price': 0, 'qty': 1}}}]",,,DE771420372,,
F_PEPPOL,UBL,nested,INV-TST-00198,GRUB-6096,CLAE-1044,2025-03-27,EUR,6139.9,798.19,6938.09,ATU96018739,BE0082058349,,,SUPPORTED,,"[{'line': {'id': '1', 'item_details': {'description': 'Capacitor 100uF 50V MLCC', 'price': 0, 'qty': 1}}}, {'line': {'id': '2', 'item_details': {'description': 'Assembly Group 2', 'price': 0, 'qty': 1}}}, {'line': {'id': '3', 'item_details': {'description': 'Connector USB-C Female PCB', 'price': 0, 'qty': 1}}}, {'line': {'id': '4', 'item_details': {'description': 'Heat Sink Aluminum 40x40x20', 'price': 0, 'qty': 1}}}, {'line': {'id': '5', 'item_details': {'description': 'Microcontroller STM32F407', 'price': 0, 'qty': 1}}}, {'line': {'id': '6', 'item_details': {'description': 'EMI Shielding Gasket 100mm', 'price': 0, 'qty': 1}}}, {'line': {'id': '7', 'item_details': {'description': 'Thermal Paste Arctic MX-6 4g', 'price': 0, 'qty': 1}}}, {'line': {'id': '8', 'item_details': {'description': 'Power Supply Module 24V/10A', 'price': 0, 'qty': 1}}}, {'line': {'id': '9', 'item_details': {'description': 'EMI Shielding Gasket 100mm', 'price': 0, 'qty': 1}}}]",,PAY-178195-00198,ATU96018739,,
F_PEPPOL,UBL,nested,INV-TST-00199,BAUE-4452,CLAE-4527,2024-02-09,EUR,39965.15,7593.38,47558.53,DE777658108,BE0845379180,,,SUPPORTED,,"[{'line': {'id': '1', 'item_details': {'description': 'Assembly Group 1', 'price': 0, 'qty': 1}}}, {'line': {'id': '2', 'item_details': {'description': 'Standing Desk Electric 160x80', 'price': 0, 'qty': 1}}}, {'line': {'id': '3', 'item_details': {'description': 'A4 Paper Premium 80gsm 500-Sheet', 'price': 0, 'qty': 1}}}, {'line': {'id': '4', 'item_details': {'description': 'A4 Paper Premium 80gsm 500-Sheet', 'price': 0, 'qty': 1}}}]",,PAY-684926-00199,DE777658108,,
F_PEPPOL,UBL,nested,INV-TST-00200,MART-6813,BAKK-1586,2025-11-22,EUR,2684.74,268.47,2953.21,FRBR346894527,NL592767214B62,,"[{'line_id': 1, 'description': 'Industrial Gasket Set DN50', 'quantity': 23, 'unit': 'EA', 'unit_price': 26.09, 'line_total': 600.07}, {'line_id': 2, 'description': 'Industrial Gasket Set DN50', 'quantity': 63, 'unit': 'EA', 'unit_price': 33.09, 'line_total': 2084.67}]",SUPPORTED,,,,PAY-396990-00200,FRBR346894527,,
F_FACTURX,CII,nested,INV-TST-00201,SCHM-9543,BERN-5860,2024-11-08,EUR,12046.51,843.26,12889.77,XX111764,FRNV125428125,,,SUPPORTED,XX111764,"[{'line': {'id': '1', 'item_details': {'description': 'Pneumatic Actuator DA-63', 'price': 0, 'qty': 1}}}, {'line': {'id': '2', 'item_details': {'description': 'Pneumatic Actuator DA-63', 'price': 0, 'qty': 1}}}, {'line': {'id': '3', 'item_details': {'description': 'CNC Machining Service', 'price': 0, 'qty': 1}}}]",,,,,
F_PEPPOL,UBL,nested,INV-TST-00202,FISC-8048,DIJK-9819,2025-06-14,EUR,175773.51,12304.15,188077.66,DE378224251,NL752145639B44,,"[{'line_id': 1, 'description': 'Server Rack Unit 42U', 'quantity': 24, 'unit': 'EA', 'unit_price': 699.53, 'line_total': 16788.72}, {'line_id': 2, 'description': 'IT Consultation', 'quantity': 66, 'unit': 'HUR', 'unit_price': 72.99, 'line_total': 4817.34}, {'line_id': 3, 'description': 'Assembly Group 3', 'quantity': 1, 'unit': 'EA', 'unit_price': 13963.12, 'line_total': 13963.12, 'sub_items': [{'line_id': '3.1', 'description': 'IT Consultation', 'quantity': 49, 'unit': 'HUR', 'unit_price': 181.79, 'line_total': 8907.71}, {'line_id': '3.2', 'description': 'CAT6A Cable 305m Box', 'quantity': 42, 'unit': 'EA', 'unit_price': 222.2, 'line_total': 9332.4}, {'line_id': '3.3', 'description': 'CAT6A Cable 305m Box', 'quantity': 4, 'unit': 'EA', 'unit_price': 181.64, 'line_total': 726.56}, {'line_id': '3.4', 'description': 'Data Migration Service', 'quantity': 44, 'unit': 'HUR', 'unit_price': 240.24, 'line_total': 10570.56}]}, {'line_id': 4, 'description': 'Cloud Hosting Monthly', 'quantity': 80, 'unit': 'EA', 'unit_price': 281.81, 'line_total': 22544.8}, {'line_id': 5, 'description': 'Cybersecurity Audit', 'quantity': 56, 'unit': 'EA', 'unit_price': 1973.48, 'line_total': 110514.88}, {'line_id': 6, 'description': 'IT Consultation', 'quantity': 8, 'unit': 'HUR', 'unit_price': 96.04, 'line_total': 768.32}, {'line_id': 7, 'description': 'SSD 1TB NVMe Enterprise', 'quantity': 61, 'unit': 'EA', 'unit_price': 104.53, 'line_total': 6376.33}]",SUPPORTED,,,,PAY-116431-00202,DE378224251,,
F_PINT_SG,UBL,flat,INV-TST-00203,PERD-8895,LION-5108,2024-01-07,SGD,81268.77,4876.13,86144.9,MY63438679629,SG090352779X,,[],SUPPORTED,,,MY63438679629,,,,
F_FACTURX,CII,nested,INV-TST-00204,BAUE-2181,DUPO-8110,2025-01-30,EUR,28281.69,5373.52,33655.21,DE712568497,FRX5588573341,,,SUPPORTED,DE712568497,"[{'line': {'id': '1', 'item_details': {'description': 'Tax Advisory Session', 'price': 0, 'qty': 1}}}, {'line': {'id': '2', 'item_details': {'description': 'Compliance Training Workshop', 'price': 0, 'qty': 1}}}]",,,,,
F_PEPPOL,UBL,nested,INV-TST-00205,FISC-2376,CLAE-9082,2024-07-11,EUR,41068.02,7802.92,48870.94,DE872748647,BE0184218854,,,SUPPORTED,,"[{'line': {'id': '1', 'item_details': {'description': 'Assembly Group 1', 'price': 0, 'qty': 1}}}, {'line': {'id': '2', 'item_details': {'description': 'Aluminum Extrusion Profile 40x40', 'price': 0, 'qty': 1}}}, {'line': {'id': '3', 'item_details': {'description': 'Assembly Group 3', 'price': 0, 'qty': 1}}}, {'line': {'id': '4', 'item_details': {'description': 'Stainless Steel Bolt M12x60', 'price': 0, 'qty': 1}}}]",,PAY-171341-00205,DE872748647,,
