invoice_id,source_format,target_country,seller_id,buyer_id,issue_date,currency,subtotal,tax_rate,tax_amount,total_amount,line_items_json,seller_vat,buyer_vat,payment_reference,delivery_date,corrected_fields
INV-TST-00345,nlcius,FR,VISS-8444,MORE-6666,2024-04-24,EUR,7639.06,0.21,1604.2,9243.26,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Toner Cartridge Black HP 26A"", ""price"": 0, ""qty"": 1}}}, {""line"": {""id"": ""2"", ""item_details"": {""description"": ""Document Shredder Cross-Cut"", ""price"": 0, ""qty"": 1}}}]}",NL063152402B86,FRQV537554609,PAY-433141-00345,2024-05-10,"{""line_items_json"": ""STRUCTURE_CORRECTED""}"
INV-TST-00346,pint_my,DE,BEST-8417,MÜLL-1458,2025-09-22,EUR,5966.3,0.06,357.98,6324.28,"[{""line_id"": 1, ""description"": ""Power Supply Module 24V/10A"", ""quantity"": 98, ""unit"": ""EA"", ""unit_price"": 60.71, ""line_total"": 5949.58}, {""line_id"": 2, ""description"": ""Connector USB-C Female PCB"", ""quantity"": 5, ""unit"": ""EA"", ""unit_price"": 1.1, ""line_total"": 5.5}, {""line_id"": 3, ""description"": ""Capacitor 100uF 50V MLCC"", ""quantity"": 66, ""unit"": ""EA"", ""unit_price"": 0.17, ""line_total"": 11.22}]",MY347852845434,DE825555996,PAY-153971-00346,2025-10-09,{}
INV-TST-00347,xrechnung_ubl,BE,SCHM-8685,VAN-3607,2025-12-29,EUR,62381.0,0.19,11852.39,74233.39,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Cloud Hosting Monthly"", ""price"": 0, ""qty"": 1}}}, {""line"": {""id"": ""2"", ""item_details"": {""description"": ""Cloud Hosting Monthly"", ""price"": 0, ""qty"": 1}}}]}",DE449645509,BE0339245785,PAY-761387-00347,2026-01-22,"{""line_items_json"": ""STRUCTURE_CORRECTED""}"
INV-TST-00348,nlcius,DE,DIJK-6457,MÜLL-2308,2024-01-01,EUR,11276.08,0.09,1014.85,12290.93,"[{""line_id"": 1, ""description"": ""Precision Ground Shaft 25mm"", ""quantity"": 70, ""unit"": ""MTR"", ""unit_price"": 85.53, ""line_total"": 5987.1}, {""line_id"": 2, ""description"": ""Stainless Steel Bolt M12x60"", ""quantity"": 77, ""unit"": ""EA"", ""unit_price"": 1.7, ""line_total"": 130.9}, {""line_id"": 3, ""description"": ""Welding Wire 1.2mm 15kg"", ""quantity"": 81, ""unit"": ""EA"", ""unit_price"": 63.68, ""line_total"": 5158.08}]",NL458886345B26,DE581409982,PAY-908939-00348,2024-01-18,{}
INV-TST-00349,xrechnung_ubl,SG,KRÜG-7120,TEMA-6663,2025-11-02,SGD,131793.45,0.19,25040.76,156834.21,"[{""line_id"": 1, ""description"": ""Assembly Group 1"", ""quantity"": 1, ""unit"": ""EA"", ""unit_price"": 15278.08, ""line_total"": 15278.08, ""sub_items"": [{""line_id"": ""1.1"", ""description"": ""Standing Desk Electric 160x80"", ""quantity"": 5, ""unit"": ""EA"", ""unit_price"": 528.4, ""line_total"": 2642.0}, {""line_id"": ""1.2"", ""description"": ""Document Shredder Cross-Cut"", ""quantity"": 23, ""unit"": ""EA"", ""unit_price"": 170.22, ""line_total"": 3915.06}, {""line_id"": ""1.3"", ""description"": ""Toner Cartridge Black HP 26A"", ""quantity"": 5, ""unit"": ""EA"", ""unit_price"": 71.05, ""line_total"": 355.25}, {""line_id"": ""1.4"", ""description"": ""Document Shredder Cross-Cut"", ""quantity"": 49, ""unit"": ""EA"", ""unit_price"": 170.73, ""line_total"": 8365.77}]}, {""line_id"": 2, ""description"": ""LED Desk Lamp Adjustable"", ""quantity"": 96, ""unit"": ""EA"", ""unit_price"": 51.91, ""line_total"": 4983.36}, {""line_id"": 3, ""description"": ""A4 Paper Premium 80gsm 500-Sheet"", ""quantity"": 37, ""unit"": ""EA"", ""unit_price"": 5.45, ""line_total"": 201.65}, {""line_id"": 4, ""description"": ""Assembly Group 4"", ""quantity"": 1, ""unit"": ""EA"", ""unit_price"": 11654.46, ""line_total"": 11654.46, ""sub_items"": [{""line_id"": ""4.1"", ""description"": ""Desk Organizer Set 5-Piece"", ""quantity"": 40, ""unit"": ""EA"", ""unit_price"": 35.03, ""line_total"": 1401.2}, {""line_id"": ""4.2"", ""description"": ""Monitor Arm Dual VESA"", ""quantity"": 10, ""unit"": ""EA"", ""unit_price"": 84.76, ""line_total"": 847.6}, {""line_id"": ""4.3"", ""description"": ""LED Desk Lamp Adjustable"", ""quantity"": 12, ""unit"": ""EA"", ""unit_price"": 45.92, ""line_total"": 551.04}, {""line_id"": ""4.4"", ""description"": ""Ergonomic Office Chair Pro"", ""quantity"": 17, ""unit"": ""EA"", ""unit_price"": 520.86, ""line_total"": 8854.62}]}, {""line_id"": 5, ""description"": ""Toner Cartridge Black HP 26A"", ""quantity"": 3, ""unit"": ""EA"", ""unit_price"": 72.72, ""line_total"": 218.16}, {""line_id"": 6, ""description"": ""LED Desk Lamp Adjustable"", ""quantity"": 80, ""unit"": ""EA"", ""unit_price"": 53.22, ""line_total"": 4257.6}, {""line_id"": 7, ""description"": ""LED Desk Lamp Adjustable"", ""quantity"": 97, ""unit"": ""EA"", ""unit_price"": 52.13, ""line_total"": 5056.61}, {""line_id"": 8, ""description"": ""Assembly Group 8"", ""quantity"": 1, ""unit"": ""EA"", ""unit_price"": 8845.08, ""line_total"": 8845.08, ""sub_items"": [{""line_id"": ""8.1"", ""description"": ""Whiteboard Magnetic 120x90cm"", ""quantity"": 50, ""unit"": ""EA"", ""unit_price"": 99.42, ""line_total"": 4971.0}, {""line_id"": ""8.2"", ""description"": ""Filing Cabinet 4-Drawer Steel"", ""quantity"": 14, ""unit"": ""EA"", ""unit_price"": 276.72, ""line_total"": 3874.08}]}, {""line_id"": 9, ""description"": ""Monitor Arm Dual VESA"", ""quantity"": 86, ""unit"": ""EA"", ""unit_price"": 76.24, ""line_total"": 6556.64}, {""line_id"": 10, ""description"": ""Standing Desk Electric 160x80"", ""quantity"": 43, ""unit"": ""EA"", ""unit_price"": 556.32, ""line_total"": 23921.76}, {""line_id"": 11, ""description"": ""Filing Cabinet 4-Drawer Steel"", ""quantity"": 46, ""unit"": ""EA"", ""unit_price"": 247.57, ""line_total"": 11388.22}, {""line_id"": 12, ""description"": ""Assembly Group 12"", ""quantity"": 1, ""unit"": ""EA"", ""unit_price"": 8442.23, ""line_total"": 8442.23, ""sub_items"": [{""line_id"": ""12.1"", ""description"": ""Document Shredder Cross-Cut"", ""quantity"": 10, ""unit"": ""EA"", ""unit_price"": 181.56, ""line_total"": 1815.6}, {""line_id"": ""12.2"", ""description"": ""Ergonomic Office Chair Pro"", ""quantity"": 15, ""unit"": ""EA"", ""unit_price"": 416.77, ""line_total"": 6251.55}, {""line_id"": ""12.3"", ""description"": ""Toner Cartridge Black HP 26A"", ""quantity"": 4, ""unit"": ""EA"", ""unit_price"": 93.77, ""line_total"": 375.08}]}, {""line_id"": 13, ""description"": ""Assembly Group 13"", ""quantity"": 1, ""unit"": ""EA"", ""unit_price"": 7214.04, ""line_total"": 7214.04, ""sub_items"": [{""line_id"": ""13.1"", ""description"": ""Monitor Arm Dual VESA"", ""quantity"": 22, ""unit"": ""EA"", ""unit_price"": 89.17, ""line_total"": 1961.74}, {""line_id"": ""13.2"", ""description"": ""Ergonomic Office Chair Pro"", ""quantity"": 10, ""unit"": ""EA"", ""unit_price"": 525.23, ""line_total"": 5252.3}]}, {""line_id"": 14, ""description"": ""Assembly Group 14"", ""quantity"": 1, ""unit"": ""EA"", ""unit_price"": 10127.88, ""line_total"": 10127.88, ""sub_items"": [{""line_id"": ""14.1"", ""description"": ""LED Desk Lamp Adjustable"", ""quantity"": 26, ""unit"": ""EA"", ""unit_price"": 45.72, ""line_total"": 1188.72}, {""line_id"": ""14.2"", ""description"": ""Standing Desk Electric 160x80"", ""quantity"": 12, ""unit"": ""EA"", ""unit_price"": 744.93, ""line_total"": 8939.16}]}, {""line_id"": 15, ""description"": ""Monitor Arm Dual VESA"", ""quantity"": 44, ""unit"": ""EA"", ""unit_price"": 79.36, ""line_total"": 3491.84}, {""line_id"": 16, ""description"": ""Assembly Group 16"", ""quantity"": 1, ""unit"": ""EA"", ""unit_price"": 10155.84, ""line_total"": 10155.84, ""sub_items"": [{""line_id"": ""16.1"", ""description"": ""Toner Cartridge Black HP 26A"", ""quantity"": 5, ""unit"": ""EA"", ""unit_price"": 84.16, ""line_total"": 420.8}, {""line_id"": ""16.2"", ""description"": ""Desk Organizer Set 5-Piece"", ""quantity"": 22, ""unit"": ""EA"", ""unit_price"": 36.14, ""line_total"": 795.08}, {""line_id"": ""16.3"", ""description"": ""Desk Organizer Set 5-Piece"", ""quantity"": 50, ""unit"": ""EA"", ""unit_price"": 32.56, ""line_total"": 1628.0}, {""line_id"": ""16.4"", ""description"": ""Document Shredder Cross-Cut"", ""quantity"": 36, ""unit"": ""EA"", ""unit_price"": 203.11, ""line_total"": 7311.96}]}]",DE669200498,SG906434252F,PAY-278263-00349,2025-11-16,{}
INV-TST-00350,peppol_bis_3,SG,SELL-99962,TEMA-4952,2025-12-09,SGD,82360.28,0.06,4941.62,87301.9,"[{""line_id"": 1, ""description"": ""Cloud Hosting Monthly"", ""quantity"": 74, ""unit"": ""EA"", ""unit_price"": 565.03, ""line_total"": 41812.22}, {""line_id"": 2, ""description"": ""Assembly Group 2"", ""quantity"": 1, ""unit"": ""EA"", ""unit_price"": 40548.06, ""line_total"": 40548.06, ""sub_items"": [{""line_id"": ""2.1"", ""description"": ""Cloud Hosting Monthly"", ""quantity"": 20, ""unit"": ""EA"", ""unit_price"": 575.51, ""line_total"": 11510.2}, {""line_id"": ""2.2"", ""description"": ""SSD 1TB NVMe Enterprise"", ""quantity"": 33, ""unit"": ""EA"", ""unit_price"": 211.44, ""line_total"": 6977.52}, {""line_id"": ""2.3"", ""description"": ""CAT6A Cable 305m Box"", ""quantity"": 29, ""unit"": ""EA"", ""unit_price"": 227.41, ""line_total"": 6594.89}, {""line_id"": ""2.4"", ""description"": ""Software License Enterprise Annual"", ""quantity"": 7, ""unit"": ""EA"", ""unit_price"": 2209.35, ""line_total"": 15465.45}]}]",SE101593803443,SG170430474S,PAY-657099-00350,2026-01-03,{}
INV-TST-00351,xrechnung_cii,NL,FISC-8494,BAKK-6692,2024-06-11,EUR,15832.79,0.07,1108.3,16941.09,"[{""line_id"": 1, ""description"": ""Whiteboard Magnetic 120x90cm"", ""quantity"": 5, ""unit"": ""EA"", ""unit_price"": 81.17, ""line_total"": 405.85}, {""line_id"": 2, ""description"": ""LED Desk Lamp Adjustable"", ""quantity"": 73, ""unit"": ""EA"", ""unit_price"": 51.04, ""line_total"": 3725.92}, {""line_id"": 3, ""description"": ""Document Shredder Cross-Cut"", ""quantity"": 61, ""unit"": ""EA"", ""unit_price"": 191.82, ""line_total"": 11701.02}]",DE696777328,NL129667060B02,PAY-149460-00351,2024-06-26,{}
INV-TST-00352,xrechnung_ubl,BE,BAUE-3582,CLAE-9895,2025-06-05,EUR,3059.34,0.19,581.27,3640.61,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Microcontroller STM32F407"", ""price"": 0, ""qty"": 1}}}, {""line"": {""id"": ""2"", ""item_details"": {""description"": ""Thermal Paste Arctic MX-6 4g"", ""price"": 0, ""qty"": 1}}}, {""line"": {""id"": ""3"", ""item_details"": {""description"": ""Heat Sink Aluminum 40x40x20"", ""price"": 0, ""qty"": 1}}}, {""line"": {""id"": ""4"", ""item_details"": {""description"": ""LCD Display Module 7-inch"", ""price"": 0, ""qty"": 1}}}, {""line"": {""id"": ""5"", ""item_details"": {""description"": ""Assembly Group 5"", ""price"": 0, ""qty"": 1}}}, {""line"": {""id"": ""6"", ""item_details"": {""description"": ""Capacitor 100uF 50V MLCC"", ""price"": 0, ""qty"": 1}}}, {""line"": {""id"": ""7"", ""item_details"": {""description"": ""Connector USB-C Female PCB"", ""price"": 0, ""qty"": 1}}}]}",DE324885003,BE0113027912,PAY-386161-00352,2025-06-06,"{""line_items_json"": ""STRUCTURE_CORRECTED""}"
INV-TST-00353,nlcius,BE,DE-2986,VAN-5775,2024-09-30,EUR,3356.28,0.09,302.07,3658.35,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Aluminum Extrusion Profile 40x40"", ""price"": 0, ""qty"": 1}}}, {""line"": {""id"": ""2"", ""item_details"": {""description"": ""Industrial Gasket Set DN50"", ""price"": 0, ""qty"": 1}}}]}",NL071420829B19,BE0064675380,PAY-724250-00353,2024-10-09,"{""line_items_json"": ""STRUCTURE_CORRECTED""}"
INV-TST-00354,facturx,BE,LEFE-9005,PEET-4944,2024-12-14,EUR,228080.5,0.055,12544.43,240624.93,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Software License Enterprise Annual"", ""price"": 0, ""qty"": 1}}}, {""line"": {""id"": ""2"", ""item_details"": {""description"": ""Assembly Group 2"", ""price"": 0, ""qty"": 1}}}, {""line"": {""id"": ""3"", ""item_details"": {""description"": ""SSD 1TB NVMe Enterprise"", ""price"": 0, ""qty"": 1}}}, {""line"": {""id"": ""4"", ""item_details"": {""description"": ""IT Consultation"", ""price"": 0, ""qty"": 1}}}, {""line"": {""id"": ""5"", ""item_details"": {""description"": ""Data Migration Service"", ""price"": 0, ""qty"": 1}}}, {""line"": {""id"": ""6"", ""item_details"": {""description"": ""SSD 1TB NVMe Enterprise"", ""price"": 0, ""qty"": 1}}}, {""line"": {""id"": ""7"", ""item_details"": {""description"": ""Assembly Group 7"", ""price"": 0, ""qty"": 1}}}, {""line"": {""id"": ""8"", ""item_details"": {""description"": ""Assembly Group 8"", ""price"": 0, ""qty"": 1}}}, {""line"": {""id"": ""9"", ""item_details"": {""description"": ""Software License Enterprise Annual"", ""price"": 0, ""qty"": 1}}}, {""line"": {""id"": ""10"", ""item_details"": {""description"": ""SSD 1TB NVMe Enterprise"", ""price"": 0, ""qty"": 1}}}, {""line"": {""id"": ""11"", ""item_details"": {""description"": ""Assembly Group 11"", ""price"": 0, ""qty"": 1}}}, {""line"": {""id"": ""12"", ""item_details"": {""description"": ""SSD 1TB NVMe Enterprise"", ""price"": 0, ""qty"": 1}}}]}",FRKJ402527798,BE0767967476,PAY-752351-00354,2025-01-07,"{""line_items_json"": ""STRUCTURE_CORRECTED""}"
INV-TST-00355,xrechnung_ubl,FR,WEBE-8497,MORE-1656,2025-12-14,EUR,111380.36,0.07,7796.63,119176.99,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""A4 Paper Premium 80gsm 500-Sheet"", ""price"": 0, ""qty"": 1}}}, {""line"": {""id"": ""2"", ""item_details"": {""description"": ""Whiteboard Magnetic 120x90cm"", ""price"": 0, ""qty"": 1}}}, {""line"": {""id"": ""3"", ""item_details"": {""description"": ""Monitor Arm Dual VESA"", ""price"": 0, ""qty"": 1}}}, {""line"": {""id"": ""4"", ""item_details"": {""description"": ""LED Desk Lamp Adjustable"", ""price"": 0, ""qty"": 1}}}, {""line"": {""id"": ""5"", ""item_details"": {""description"": ""Ergonomic Office Chair Pro"", ""price"": 0, ""qty"": 1}}}, {""line"": {""id"": ""6"", ""item_details"": {""description"": ""Standing Desk Electric 160x80"", ""price"": 0, ""qty"": 1}}}, {""line"": {""id"": ""7"", ""item_details"": {""description"": ""Desk Organizer Set 5-Piece"", ""price"": 0, ""qty"": 1}}}, {""line"": {""id"": ""8"", ""item_details"": {""description"": ""Monitor Arm Dual VESA"", ""price"": 0, ""qty"": 1}}}, {""line"": {""id"": ""9"", ""item_details"": {""description"": ""Standing Desk Electric 160x80"", ""price"": 0, ""qty"": 1}}}, {""line"": {""id"": ""10"", ""item_details"": {""description"": ""Desk Organizer Set 5-Piece"", ""price"": 0, ""qty"": 1}}}]}",DE575775876,FRJA688992069,PAY-202886-00355,2026-01-04,"{""subtotal"": 111380.36, ""tax_amount"": 7796.63, ""total_amount"": 119176.99, ""currency"": ""EUR"", ""line_items_json"": ""STRUCTURE_CORRECTED""}"
INV-TST-00356,nlcius,DE,DE-5040,SCHM-2169,2024-10-21,EUR,3390.3,0.21,711.96,4102.26,"[{""line_id"": 1, ""description"": ""Assembly Group 1"", ""quantity"": 1, ""unit"": ""EA"", ""unit_price"": 1514.89, ""line_total"": 1514.89, ""sub_items"": [{""line_id"": ""1.1"", ""description"": ""Microcontroller STM32F407"", ""quantity"": 22, ""unit"": ""EA"", ""unit_price"": 12.94, ""line_total"": 284.68}, {""line_id"": ""1.2"", ""description"": ""Microcontroller STM32F407"", ""quantity"": 21, ""unit"": ""EA"", ""unit_price"": 10.11, ""line_total"": 212.31}, {""line_id"": ""1.3"", ""description"": ""EMI Shielding Gasket 100mm"", ""quantity"": 47, ""unit"": ""EA"", ""unit_price"": 7.86, ""line_total"": 369.42}, {""line_id"": ""1.4"", ""description"": ""Wire Harness Custom 12-Pin"", ""quantity"": 42, ""unit"": ""EA"", ""unit_price"": 15.44, ""line_total"": 648.48}]}, {""line_id"": 2, ""description"": ""Wire Harness Custom 12-Pin"", ""quantity"": 86, ""unit"": ""EA"", ""unit_price"": 12.57, ""line_total"": 1081.02}, {""line_id"": 3, ""description"": ""Assembly Group 3"", ""quantity"": 1, ""unit"": ""EA"", ""unit_price"": 744.35, ""line_total"": 744.35, ""sub_items"": [{""line_id"": ""3.1"", ""description"": ""LCD Display Module 7-inch"", ""quantity"": 17, ""unit"": ""EA"", ""unit_price"": 43.71, ""line_total"": 743.07}, {""line_id"": ""3.2"", ""description"": ""Capacitor 100uF 50V MLCC"", ""quantity"": 8, ""unit"": ""EA"", ""unit_price"": 0.16, ""line_total"": 1.28}]}, {""line_id"": 4, ""description"": ""Wire Harness Custom 12-Pin"", ""quantity"": 3, ""unit"": ""EA"", ""unit_price"": 16.68, ""line_total"": 50.04}]",NL993249564B11,DE373143953,PAY-388848-00356,2024-11-11,{}
INV-TST-00357,facturx,NL,PETI-8648,BAKK-6222,2024-12-21,EUR,105058.15,0.055,5778.2,110836.35,"[{""line_id"": 1, ""description"": ""Assembly Group 1"", ""quantity"": 1, ""unit"": ""EA"", ""unit_price"": 20562.79, ""line_total"": 20562.79, ""sub_items"": [{""line_id"": ""1.1"", ""description"": ""Server Rack Unit 42U"", ""quantity"": 3, ""unit"": ""EA"", ""unit_price"": 1202.24, ""line_total"": 3606.72}, {""line_id"": ""1.2"", ""description"": ""Cloud Hosting Monthly"", ""quantity"": 31, ""unit"": ""EA"", ""unit_price"": 546.97, ""line_total"": 16956.07}]}, {""line_id"": 2, ""description"": ""Assembly Group 2"", ""quantity"": 1, ""unit"": ""EA"", ""unit_price"": 84495.36, ""line_total"": 84495.36, ""sub_items"": [{""line_id"": ""2.1"", ""description"": ""Cloud Hosting Monthly"", ""quantity"": 32, ""unit"": ""EA"", ""unit_price"": 553.92, ""line_total"": 17725.44}, {""line_id"": ""2.2"", ""description"": ""Server Rack Unit 42U"", ""quantity"": 47, ""unit"": ""EA"", ""unit_price"": 1194.17, ""line_total"": 56125.99}, {""line_id"": ""2.3"", ""description"": ""Network Switch 48-Port PoE+"", ""quantity"": 11, ""unit"": ""EA"", ""unit_price"": 967.63, ""line_total"": 10643.93}]}]",FRHZ256713496,NL755267929B59,PAY-672526-00357,2025-01-16,{}
INV-TST-00358,facturx,DE,MORE-4280,,2025-12-07,EUR,197726.6,0.1,19772.66,217499.26,"[{""line_id"": 1, ""description"": ""Quality Management Certification"", ""quantity"": 82, ""unit"": ""EA"", ""unit_price"": 2411.3, ""line_total"": 197726.6}]",FRGJ619138555,DE152468386,PAY-970716-00358,2025-12-18,{}
INV-TST-00359,peppol_bis_3,DE,CLAE-9503,WEBE-8337,2024-09-22,EUR,84293.8,0.06,5057.63,89351.43,"[{""line_id"": 1, ""description"": ""Hydraulic Cylinder HZ-400"", ""quantity"": 70, ""unit"": ""EA"", ""unit_price"": 260.62, ""line_total"": 18243.4}, {""line_id"": 2, ""description"": ""Welding Wire 1.2mm 15kg"", ""quantity"": 87, ""unit"": ""EA"", ""unit_price"": 58.62, ""line_total"": 5099.94}, {""line_id"": 3, ""description"": ""Pneumatic Actuator DA-63"", ""quantity"": 2, ""unit"": ""EA"", ""unit_price"": 359.65, ""line_total"": 719.3}, {""line_id"": 4, ""description"": ""Assembly Group 4"", ""quantity"": 1, ""unit"": ""EA"", ""unit_price"": 3421.67, ""line_total"": 3421.67, ""sub_items"": [{""line_id"": ""4.1"", ""description"": ""Aluminum Extrusion Profile 40x40"", ""quantity"": 25, ""unit"": ""MTR"", ""unit_price"": 32.78, ""line_total"": 819.5}, {""line_id"": ""4.2"", ""description"": ""Hydraulic Cylinder HZ-400"", ""quantity"": 9, ""unit"": ""EA"", ""unit_price"": 289.13, ""line_total"": 2602.17}]}, {""line_id"": 5, ""description"": ""Aluminum Extrusion Profile 40x40"", ""quantity"": 49, ""unit"": ""MTR"", ""unit_price"": 29.88, ""line_total"": 1464.12}, {""line_id"": 6, ""description"": ""Aluminum Extrusion Profile 40x40"", ""quantity"": 50, ""unit"": ""MTR"", ""unit_price"": 34.41, ""line_total"": 1720.5}, {""line_id"": 7, ""description"": ""Steel Sheet 2mm 1000x2000mm"", ""quantity"": 100, ""unit"": ""EA"", ""unit_price"": 103.15, ""line_total"": 10315.0}, {""line_id"": 8, ""description"": ""Pneumatic Actuator DA-63"", ""quantity"": 75, ""unit"": ""EA"", ""unit_price"": 313.1, ""line_total"": 23482.5}, {""line_id"": 9, ""description"": ""Steel Sheet 2mm 1000x2000mm"", ""quantity"": 70, ""unit"": ""EA"", ""unit_price"": 89.46, ""line_total"": 6262.2}, {""line_id"": 10, ""description"": ""Hydraulic Cylinder HZ-400"", ""quantity"": 20, ""unit"": ""EA"", ""unit_price"": 272.36, ""line_total"": 5447.2}, {""line_id"": 11, ""description"": ""Stainless Steel Bolt M12x60"", ""quantity"": 70, ""unit"": ""EA"", ""unit_price"": 1.53, ""line_total"": 107.1}, {""line_id"": 12, ""description"": ""Pneumatic Actuator DA-63"", ""quantity"": 1, ""unit"": ""EA"", ""unit_price"": 314.29, ""line_total"": 314.29}, {""line_id"": 13, ""description"": ""Stainless Steel Bolt M12x60"", ""quantity"": 30, ""unit"": ""EA"", ""unit_price"": 1.75, ""line_total"": 52.5}, {""line_id"": 14, ""description"": ""Aluminum Extrusion Profile 40x40"", ""quantity"": 32, ""unit"": ""MTR"", ""unit_price"": 32.79, ""line_total"": 1049.28}, {""line_id"": 15, ""description"": ""Aluminum Extrusion Profile 40x40"", ""quantity"": 71, ""unit"": ""MTR"", ""unit_price"": 36.2, ""line_total"": 2570.2}, {""line_id"": 16, ""description"": ""Welding Wire 1.2mm 15kg"", ""quantity"": 31, ""unit"": ""EA"", ""unit_price"": 76.41, ""line_total"": 2368.71}, {""line_id"": 17, ""description"": ""Stainless Steel Bolt M12x60"", ""quantity"": 32, ""unit"": ""EA"", ""unit_price"": 2.17, ""line_total"": 69.44}, {""line_id"": 18, ""description"": ""Aluminum Extrusion Profile 40x40"", ""quantity"": 24, ""unit"": ""MTR"", ""unit_price"": 36.65, ""line_total"": 879.6}, {""line_id"": 19, ""description"": ""Ball Bearing SKF 6205-2RS"", ""quantity"": 67, ""unit"": ""EA"", ""unit_price"": 10.55, ""line_total"": 706.85}]",BE0371618980,DE759724404,PAY-484229-00359,2024-09-26,{}
